trip_id,road_segments
1372660341620000496,"125625,125625,183952,125624,141731,141731,1534,1534,45,45,102,100,10285,165854,1296,1296,1474,162526,140424,6397,6397,6397,6397,6397,6397,154094,154094,1300,1300,1300,1300,1300,1300,140424,140424,140424,140424,7350,6397,6397,1502,1502,159371,1202,137,137,178,178,182,182,182,33682,183,183,183,122739,122739,132089,4290,28122,6782,6782,1909,1911,1913,3867,4078,99158,99158,3925,3869,3918,3918,593,593,593,593,593"
1372637345620000589,"1361,1357,1357,1357,1357,1357,1362,125616,1351,1349,1349,1349,149,149,149,78707,137887,137908,137880,29125,28003,28003,28003,28003,28003,29125,28002,27552,27552,27148,29079,29079,29079,29079,28068,28068,28068,28068,28068,28068"
1372659665620000367,"10435,190997,190994,1505,1507,10430,10430,10453,6509,1137,1144,110449,1131,13340,13340,1487,156307,5306,5306,5306,5306,156288,6994,159068,14927,14927,7000,6992,14955,6523,56741,56740"
1372650181620000560,"1294,49,177915,4144,77,100094,169421,7365,1280,1271,60347,10695,5715,5724,1267,102136,1252,1254,1338,5865,5865"
1372654423620000620,"108839,108839,108839,108839,108839,54754,54754,54754,32,34,121879,121881,121881,71,71,72,25719,159250,1302,159370,1296,1296,1296,1296,1474,1484,162526,140424,6397,1502,1502,159372,110395,110395,193260,116576,116576,25674,25244,141,141,141,141,2,37894,156199,156199,156199,737,726,726,99088,133449,133449,4345,133443,136476,136476,136476,1938,1925,1925,4083,3867,4078,99158,99158,99158,3925,3926,3870,3870,3918,3918,3918,593,593,593,593,593,593,593"
1372660632620000662,"177472,962,26,156003,22372,22372,7036,7036,19,99299,1382,125631,125631,135,136,125638,125638,116576,116576,125639,25673,6,116545,116571,25239,168345,136470,136470,947,28123,28123,125918,125918,7317,7180,125904,6696,6696,100414,100415,6738,6738,6738,122448,161553"
1372653190620000279,"163875,102169,6045,153332,6742,5203,5234,5231,51482,5276,5285,1494,156292,156288,156288,7121,152019,25541,25541,14705,14706,56740,56740"
1372659445620000076,
1372657891620000534,"33,33,33,33,33,33,33,33,33,22131,22131,22131,22131,22131,22131,22131,22131,22131,22131,22131,22131,22131,22131,22131,22131,22131,22131,22131,22131,22131,22131,22131,22131,22131,22131,22131,22131,22131,32,34,121881,121881,72,25719,159250,159370,1474,1474,1474,1474,162526,140424,6397,1502,159371,1202,137,137,178,178,181,182,182,182,33682,183,183,4330,122739,122739,132089,4290,28122,6782,6782,6782,1909,1911,1913,3867,99158,99158,99158,3926,3870,3918,3918,593,593,593,593"
1372659423620000351,"183952,125624,141731,1534,1534,44,4144,77,100098,7365,25685,25685,1275,60347,159430,10695,5714,7447,7451,190874,190874,190874,190874,190874,190874,190874,190874,190874,191123,191123,191123,190877,190877,190877,190877,190877,190877,190877,191089,183815,183815,183815,193012,102162,13241,21473,108491,771,156202,156199,156199,737,726,726,99088,133450,136477,136548,136541,4082,907,907,907,22005,1386,1386,1387,22026,1994,1994,1994,1994,1998,1998,1998,3918,3918,3918,593,593,593,593"
1372654224620000451,"102349,102349,102349,156129,7487,7487,992,992,992,992,1097,100184,6441,1126,7359,104796,1112,84323,93045,116869,116869,109544,163871,84423,84379,84379,84379"
1372658278620000529,"5825,1265,7512,1249,106550,1268,10688,10690,10694,6228,60344,1277,1269,1281,1287,1287,1287,1287,100095,78,108881,108881,1290,1292,108411,105994,49,49,49,108836,45,102,108821,100,100"
1372660434620000128,"10506,10506,10464,6435,10470,34154,10496,6437,136581,136581,183530,34144,190145,982,108491,771,156202,156199,156199,737,737,726,99088,133450,133437,136477,136541,136541,4082,908,101001,101796,21716,31729,31729,31729,31733,31733"
1372656695620000042,"33061,155577,188776,101689,188782,5411,36558,163574,163574,194403,5391,99083,698,694,694,694,36529,36528,36528,36528,36528,36528,36528,36528,36528,36528,36528,36528,7617,128596,128596,128596,128596,99086,6802,161175,7792,51539,160775,7115,7115,7115,35263,779,779,7714,106567,160779,1835,104274,35255,7727,163865,153950,153951,153951,153951,153951,153951,153951"
1372653597620000477,"593,593,593,593,99809,4270,4268,3848,3848,3848"
1372661440620000408,"79498,79498,79468,24269,24269,79493,79493,79573,6888,99300,155999,6885,99299,99299,125633,125631,135,136,125638,125638,193260,116576,116576,125639,25245,25245,25679,6816,7111,7357,6472,6472,6472,6472,6472,136585,6442,100185,100185,100185,6247,6247,6248"
1372661219620000674,"79255,24233,79307,139799,24227,139824,24209,79395,24267,24269,79493,79573,177475,183733,22439,79601,79594,6771,6790,51507,5207,5200,5200,5200,5200"
1372660990620000901,"8829,8829,183969,8820,8820,8822,8826,792,795,4201,4201,4201,796,796,796,8474,8474,8474"
1372657272620000304,"91178,91178,91178,91178,91178,91178,91178,99929,682,107445,684,1328,1431,157116,157266,1532,1532,1532,1532,1532,154957,154957,1437,107456,132780,107454,107454,110378,110378,110378,110378,110378"
1372657019620000071,"100083,100083,10612,100080,100080,1043,1043,678,678,675,27120,27120,27120,27120,27120,7362,4147,4147,1275,6229,10695,5714,7447,5713,36628,36632,6492,734,734,39217,34274,7750,7750,7744,7744,7744,7744,100187,100187"
1372658507620000341,"24263,24263,24263,168060,156285,156287,132860,100097,100097,100097,191975,118,115,99,107215,121823,107217,4149,1534,1534,1534,1534,108838,108833,1326,136565,136565,4156,108977,105554"
1372659729620000038,"155162,155162,193128,152641,6849,6849,6855,6824,106435,6372,6372,79806,79806,79806,79806,79806,79806"
1372657707620000137,"24191,24191,24191,79483,24186,79471,1237,158952,1239,6330,6878,99286,6717,99299,1382,125631,135,136,125637,1203,1199,1199,6826,6871,7250,6831,6868,7245,134157,134157,134157,6867,134157,134157,134157,134157,134157,134157,134157,134157,134157,8021,6865"
1372659738620000152,"8717,8714,154092,1300,117104,117104,117104,117104,117104,1006,1142,1144,1144,1144,110449,1130,1130,1130,1130,110452,110452,110452,110452,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,110452,110452,110452,110452,110452,110452,110452,110452,159249,1005,1009,6507,10423,10552,6505,6504,34152,980,190145,150246,771,771,156202,156199,156199,156199,737,726,726,99088,133449,133443,136476,136476,1938,1925,4083,3867,4078,99158,99158,3926,3870,3918,3918,3918,593,593,593,593,593,593,593,36510,36510,36510,36510"
1372658372620000618,"1221,1221,159387,99305,139874,876,159389,7063,7063,181210,79773,7057,6889,6885,99299,99299,1382,125631,135,136,125638,125638,116576,116576,125639,25244,141,141,142,147,1090,1093,1077,39215,39215,39215,39215,39215,191261,175416,190830,121407,121407,102162,102162,102162,102162"
1372660022620000570,"1315,1315,1315,1315,117,121823,121823,121823,110377,1534,1534,1534,44,39,54759,54759,54759"
1372659710620000179,"183814,183814,183815,39203,734,734,39166,12451,1092,1093,22368,148,670,149,149,149,78707,137894,137901,137917,27426,27426,27744,120911,120911,120911,143403,177919,177919,28082,28082,28016,27314"
1372660017620000621,"5231,5231,51484,51480,996,5267,998,999,1002,159249,6402,1005,1007,1009,1012,10460,10466,1014,1014,1014,1014,1014,6505,6505,6505,6504,991,101724,980,980,6481,985,987,6486,36629,36629,36629,36632,36632,175420,175420,183813,183813"
1372661741620000120,"93039,93039,93039,93039,93039,131718,93040,65839,65829,65829,65829,1112,84323,93045,116869,116869,84413,22773,848,850,850,850,4970,4970,720,178332,178332,178332,7322,723,723,723,723,724,726,726,133450,133437,136477,136548,136541,911,4082,908,101002,101002,31723,31723,31727,31727,31727,31727,31727,31723,31723,31723"
1372660002620000320,"1437,1437,107457,106293,1526,1526,1526,1532,1532,154957,1438,108529,1440,191192,1443,1536,1535,100092,100092,100092,140715,105031,153194,153194,156283,1490,156297,1495,159472,51471,51466,6344,6344,6344,6344,6344"
1372661494620000166,
1372656105620000151,"132781,108661,108661,108661,108661,108661,108661,108661,132780,18794,18794,1313,10594,10594,1534,1534,54757,102513,100094,100094,169421,1288,25683,100126,100126,183385,133196,133196,133196,893,153300,595,156129,7487,1103,1103,1103,992,992,992,992,34145,980,190145,982,771,771,156199,156199,156199,737,726,99088,133449,4345,133443,136476,136476,1938,1925,4083,3867,4078,99158,99158,99158,3925,3869,3870,3918,3918,593,593,593,593,593,593,593,593"
1372649766620000089,"112604,112604,108881,1290,1292,1319,108456,1294,107213,141731,141731,141731,10598,110378,110378,110378,191969,1316,1316,1316,1459,152026,1461,1461,1461,1461,140715,153194,156283,168059,1148,156294,183739,5269,51467,5175,5175,5175,51498,159510,5143,5143,9940,134350,1216,101607,807,809,810,810,99450,99450,185166,112778,32375,32375,30463,30444,97456,33562,32382,184987,184995,161857,97462,175853,44628,43591,43605"
1372660088620000515,"112604,112604,79,108881,108881,1290,1290,1292,108411,108456,1294,108834,45,45,45,45,39542,110378,110378,191969,191969,191969,191969,1315,1315,117,107215,107215,107215,107215"
1372658869620000005,"157177,56740,156281,157177,157179,7005,5034,5034,978,968,962,26,23,22372,7036,7036,19,99299,1382,125631,134,178,178,181,182,182,182,33684,33682,183,183,4330,122739,122739,122739,4290,4290,6782,6782,6782,6782,1909,1911,1913,3867,3867,99158,99158,99158,3926,3870,3918,3918,3918,593,593,593,593,36510,99809,99809,99809,99808"
1372649947620000360,"190571,190582,10962,153924,153924,651,651,651,648,648,648,648,648,648,648,185646,185646,185646,153927,4140,4140,4141,153928,655,650,650,650,652,652,10965,140422,140422,22653,190595,1035,1042,1028,1030,5661,646,646,646,25555,5656,5656,103986,155645,12355,5731,38387,175301,5765,7200,7203"
1372650914620000434,
1372656964620000549,"155994,69,25719,100135,100138,100151,108883,1367,10356,1364,1509,600,595,156129,7487,7487,1103,6474,6474,6474,6474,991,101724,190145,150246,771,156202,156202,156199,156199,737,737,726,726,133449,133449,4345,136476,136476,136476,1938,1925,1925,4083,3867,4078,99158,99158,3921,3926,3870,3918,3918,593,593,593,593,593,36510,36510,36510,36510,36510,36510,36510,36510,36510,36510,36510,36510,36510,36510,36510,36510,36510,36510,36510,36510,36510,36510,36510,36510,36510,36510,36510,36510,36510"
1372658600620000239,"5825,7512,1249,1249,1249,1249,106550,1268,5723,5718,10690,6228,1277,1274,1269,1269,25684,1287,7366,1284,102512,108881,1290,1292,1319,108411,108456,1294,108833,107212,107212"
1372661123620000484,"12433,153980,12559,171361,100192,12431,12421,148401,159461,12701,12719,12719,99061,99061,99061,99061,40102,40102,40102,637,637,5833,7519,7435,7452,185736,7461,159444,100107,165037,1251,1249,106550,10729,1268,5718,10690,159431,60344,100112,1277,1274,1269,1281,1287,1287,7366,7366,7366,7366,7366,100095,1284"
1372660942620000060,"164365,164365,164365,153327,164226,12503,12503,12615,7786,7788,106389,128614,6802,7792,713,717,726,726,99088,133450,133437,136477,136541,136541,910,910,910,136558,61583,61583,128623,108542,61947,99116,34432,99123,61650,61650,61650"
1372657240620000075,"8628,8628,8617,134399,166952,9202,107424,55832,128600,128600,182,182,182,33684,33682,183,183,183,4330,122739,122739,122739,4290,4290,28122,6782,6782,6782,6782,1909,1911,1911,1913,3867,4078,99158,99158,99158,3925,3869,3870,3918,3918,593,593,593,593,593,593,593,593,593"
1372645110620000542,"37898,37898,37898,37898,37900,895,895,1099,1101,1105,34134,34134,10411,106374,6509,6509,1137,140435,1144,1146"
1372657568620000391,"5714,5714,5714,5719,7451,36627,6494,6485,156136,37898,108491,771,156202,156199,156199,156199,737,726,726,99088,133449,4345,133443,136476,136476,1938,1925,4083,3867,3867,99158,99158,99158,3925,3869,3870,3918,3918,593,593,593,593,593,593,593,593"
1372660188620000247,
1372661291620000131,"12436,100186,100186,100186,7745,7751,7751,176390,39215,39162,191261,175416,175416,175416,190830,190830,183813,183813,183813,39176,5711,7593,106129,106129"
1372652035620000577,"7750,7744,7744,7744,7744,7744,7744,100187,12439,173753,173753,173753,173753,12439,12439,173753,173753,12439,12439,12439,12439,173753,173753,12439,12439,12439,12438,12438,12457,27706,27706,13227,110365,150012,156202,156199,156199,156199,737,726,726,99088,133449,4345,136476,136476,136476,1925,1925,4083,3867,99158,99158,99158,3926,3870,3918,3918,593,593,593,593,593,593"
1372650962620000503,"1841,1841,197,6236,6255,24177,147138,0,156202,156199,156199,737,726,726,99088,133442,133436,160748,133446,5448,914,920,926,931,933,933,5379,5316,5316,5426"
1372658821620000153,"5875,25632,176700,154005,154003,156545,39208,176390,39198,146760,190847,1070,156011,156011,37890,144,144,144,25681,156205,139,139,1191,125635,1195,1195,1195,159373,194151,6829,8867,155232,147683,158526,105085,7233,8823,8823,8829,8820,798,8021,8021,8021,8021,8021,8021,8021,8021,8021,8021"
1372658184620000346,"5660,5660,5660,5660,25555,5656,103986,155645,12355,5733,173590,39185,39185,39185,39194,12410,25211,97123,170705,110398,12589,7810,7822,7822,7822,7806,7806,7795,7795,752,757,6807,6807,12480,5994,5994,144,144,144,25681,156205,140,6848,1170,116544,1182,1172,7348,6428,6428,8706,8706,8706"
1372658043620000436,"5616,5616,39190,39190,39180,39180,152736,105438,105438,152246,39206,39206,39206,175413,12222,39212,39208,155435,155435,39215,190847,190847,156011,156011,37890,37890,144,144,25681,25681,139,139,1191,125636,1202,125634,125634,125630,17,17,6882,6882,22,176478,175618,175618,175618,175618,175618,178520,190086,190086,7007,7007,7007,190086"
1372656129620000307,"1356,1359,159424,159424,159424,100110,1352,1350,10684,1346,150,150871,156011,156011,37896,37896,4,37894,156199,156199,737,737,726,99088,133449,133449,133443,136476,136476,136476,1938,1925,4083,3867,4078,99158,99158,99158,3926,3870,3918,3918,3918,593,593,593,593,593,593,593,36510,36510,36510,36510,36510,168217,22964,99807,127910,127910,4268,168217,100432,143631,125897,125897,12790,12781"
1372661209620000296,"84315,1114,1114,1117,7358,32594,1127,1127,136585,136585,136585,6443,10585,10585,10585,6503,6503,6503,6503,1106,10388,155726,155726,1124,1124,1124,1124,153300,595"
1372661020620000058,"183702,183699,183699,183699,7355,7112,6817,25703,140,6848,1188,1214,1161,8697,175321,175382,152647,158524,6867,6867,6865,6865,35000,6868,6868,6868,7245,134157,134157,134157,8021,6865,134157,134157,134157,6865,134157"
1372658465620000653,"84315,66251,1112,93045,116868,116868,116868,116868,4936,84431,175,116547,116547,788,788,788,788,788,788,792,795,4201,796,796,8474,8474"
1372660924620000331,"183952,183952,183952,141731,141731,141731,141731,1534,1534,1534,1534,39,4144,102513,77,100094,169421,7365,1288,1288,25683,100126,100128,100128,6204,176395,133196,893,153300,595,7610,7610,156129"
1372656963620000432,"36632,36632,175421,175421,175421,6492,734,39166,1094,1093,22368,148,670,149,149,78707,137913,137882,137832,186823,186823,120806,120806,27135,27874,27809,25675,25261,185625,27991,27684,191998,192002,192002,27751,27603"
1372659411620000429,"107455,107455,141731,141731,1534,1534,1534,44,108835,108835,125625,181233,1433,136565,136565,1323,4156,108976,132763,4157,100080,100080,1043,1043"
1372661911620000496,"593,593,36510,36510,36510,36510,36510,36510,36510,36510,36510,36510,36510,168217,22964,99808"
1372659128620000268,"157177,56740,156280,56742,102153,102151,6999,6999,6996,14692,159066,7122,7119"
1372655604620000007,"22754,8056,8056,22752,8059,160926,850,850,783,783,84419,84371,4935,93044,84315,1117,7358,1127,136585,10585,6503,6503,127396,1108,10430,1135,10547,1137,1141,1141,1141,159378,1298,1297,86,165856,165856,165856,105993,105993"
1372662532620000051,"132762,108976,132763,4157,100080,100080,100080,100080,1043,679,10652,121143,119674,119682,119682,10622,1511,1511,1511,1511,1511,1511,1511,1511,1511,1511,1511,1511,1511,1290,1292,1292,1292,108411,1317,108455,108455,97948,97948,97948"
1372658151620000286,"107446,105555,105555,107447,107447,132763,132763,4157,100080,10626,1043,10654,120039,121142,10658,10641,27120,5113,4147,1275,1275,100110,1352,1350,10684,1348,150,150871,150871,156011,156011,37891,37896,37896,4,37894,156199,156199,737,737,726,99088,133449,133449,133443,136476,136476,1938,1925,4083,3867,4078,99158,99158,3925,3869,3870,3918,3918,593,593,593,593,593,36511,36511,36511,36511,36511,36511,36511"
1372659204620000514,"51483,5239,5250,5244,110457,5240,159267,6731,6732,6732,6732,1487,156307,5306,5306,156288,6994,159068,14927,7000,6992,14955,56741,56740,56740,56740,56740"
1372661638620000161,"36632,36632,36632,6492,39203,39203,734,39191,39179,39179,99062,99062,99062,99062,99067,99067,99067,152249,152249,39194,155409,155409,155409,155409,155410,155410,155413,155413,689,689,689,694,694,694,36521,694,694,694,694"
1372661443620000565,"190145,190145,982,37899,772,774,7758,7761,7762,12455,7743,67062,153298,67052,12655,12420,12420,12420,12420"
1372652681620000067,"102349,102349,156129,7487,1103,1103,980,982,772,773,1,144,144,25681,156205,139,1191,125636,1202,125634,6781,133,17,6882,6882,190084,175618,175618,175618,175618,175618,178518,183282,190086,190086"
1372661636620000073,
1372662153620000351,"593,593,593,593,36511,63816,63816,63816,63816,2309,2309,2309,2309,2309,2309,2309,2309,3854,141928,3923,1999,57486,57486,2002,2005,2006,2006,2008,2008,4721,4721,4721,2009,2011,2011,2011,2011,2012,122740,33702,125644,125644,137759,137759,137759,137759,137759,137759,137759,137759,193,192,191,191,188,190,190,179,179,125634,125634,125634"
1372657987620000623,"38402,159389,7063,7063,7063,181210,79773,7057,6889,6885,99299,99299,125631,125631,136,125638,125638,193260,116576,125639,25244,141,141,141,142,147,147,1086,1095,39167,190857,99060,190271,155191,5804,185478,5798,5788,7429,604,5634"
1372659474620000178,"132781,132781,132781,108661,108661,132781,132781,132781,132781,132781,108660,108660,1441,1441,108530,1435,108520,91208,91208,108517,108518,1440,1440,191192,1450,105066,1562,1571,1571,6526,83503,157177,157177,56740,56740"
1372661941620000021,
1372663182620000247,"5294,156292,156298,156298,1149,168058,156285,156285,156287,156287,132860,100097,100097,191975,191975,191975,118,117,99,107215,121823,107217,185761,4149,4149,1534,1534,43,54759,54752,97951,97951,108842,82289,82289,82289,82289,82289,82289,82289"
1372653846620000476,"6856,6856,22308,6858,6858,6414,140426,140426,6410,79807,6407,33181,33181,33181,33181,33181,33181,1502,1502,110395,110395,193260,116576,116576,25674,141,141,141,141,146,147,1086,1095,1095"
1372657983620000190,
1372657632620000046,"159485,159485,159485,5709,603,602,11714,11722,99886,185480,185482,154003,175486,190265,190265,190265,190265,39208,155435,39198,39215,146760,190847,190847,156011,156011,156011,37890,144,144,144,25681,25686,139,1191,125636,1202,125634,125634,6781,125629,51498,51462,51469,51476,5143,99398,99415,22448,8926,8926,24266,99457,99457,9182,9182,9182,9182,9182,107448,107448,107448,107448,107448"
1372660271620000344,"1437,1437,107456,132780,107454,107454,10594,1534,1534,44,44,44,39,97958,77,100094,7365,1288,1288,1288,1280,25685,1271,1272,59387,176395,176395,598"
1372660585620000015,"798,798,798,798,798,8021,158525,147690,155231,8865,6827,1201,1194,1194,184299,6006,30297,8706,108531,10502,168372,168372,1181,122707,122707,1008,1008,1008,1010,1138,1138,1138,1010,1477,1477,1477,10404,60839,10449,100132,100132,100132,100132,73,38,36,36,25256,41,41,41,41,41,41,54757,4144,4144,4144"
1372660605620000359,
1372661504620000470,"12433,153980,12559,99080,171361,12431,12431,12421,7770,12599,6750,6750,6750,6750,7781,6769,752,754,760,760,760,760,7318,7318"
1372661705620000539,"1437,1437,107456,107454,107454,10594,10594,1534,1534,43,4143,4143,112602"
1372654299620000325,"46,41,41,183742,4144,77,100098,7365,1288,100126,6204,176395,133196,133196,133196,893,600,595,156129,7487,1103,1103,1103,1103,1103,991,991,190143,190145,150246,771,771,156202,156199,156199,737,737,726,99088,133449,133449,133443,136476,136476,136476,1938,1925,4083,3867,3867,99158,99158,99158,3925,3869,3870,3918,3918,593,593,593,593,593,593,593,36510,36510,36510,36510,36510"
1372662071620000662,"7594,5722,25640,106129,7598,7450,33017,33017,33019,33019,597,153302,153302,133196,892,892,892,25672,6217,6207,5116,10540"
1372662631620000621,"34174,34174,34171,60839,10449,100140,100138,100138,108882,108882,108882,159251,159251,66,66,66,66,53,53,53,53,53,53,53,56,56,56,56,56,59,59,59,59,59,61,61,6501,6501,60"
1372660620620000114,"156130,156130,156129,1103,1103,1103,1103,34145,980,190145,982,37899,37899,771,771,156199,156199,156199,737,726,726,99088,133449,4345,136476,136476,136476,1938,1925,4083,3867,4078,99158,99158,3921,3926,3870,3918,3918,3918,593,593,593,593,593,36510"
1372659809620000188,"7798,7798,151973,151973,153989,757,6807,6807,183685,153212,777,150009,140511,37897,37886,37893,37893"
1372659280620000026,"79481,79481,79481,79481,79458,79458,79460,24269,79493,79493,79493,79573,158947,177476,7059,6884,6720,6815,6815,6815,6815,6775,5174,5174,5174,51496,51496,51496,102164,51482,51480,996,5267,998,999,1002,1147,1147,1147,159249,6402,1005,1006,1006,1006,1141,159378,1297,1297,86,165856,105993,12955,153675,153675,153675,153675,153675,153675,153675,1305,1303,12938,12938,10292,25715,25719,100136,100138,100138,108883,1365,59391,1509,1509"
1372656127620000472,"102349,106427,106427,106427,156129,7487,7487,7487,1102,1102,7485,7609,7609,1122,38554,10533,59390,59390,5116,10541,60834,67,67,73,35,35,89,122454,4150,4150,4150,39542,39542,39542,39542,110379,110379,110379,91,107220,107220,107220,122571,122571,122571,122571,122571,122571"
1372659155620000372,"5824,5824,5827,7512,7512,7512,106550,10729,10688,5714,5719,7450,33017,33019,33019,597,599,133196"
1372659774620000231,
1372660899620000285,"125624,125624,125624,125624,141731,141731,4148,110378,110378,110378,110378,191970,191970,191970,18795,1441,108530,108530,1437"
1372662840620000360,"190563,190563,4151,46,54757,4144,4144,102513,102513,77,77,100094,7365,7365,1288,25685,1271,1275,1275,100111,159430,10695,10691,5717,5724,1267,1267,1267,10730,10730,10730,10730,102136,7511,1254,1254,7430,185499,5864,5867,153268,189932,5786,5769,110147,5612,11695,11695"
1372656348620000010,"796,796,796,796,796,796,7272,7272,7272,7272,180970,870,166,181,182,182,182,182,33683,33683,33683,33683,33683,33683,166766,1413,1414,116478,116478,147174,191955,191956,191956,191956,191956,191956,191956,191956,191956,9970,20070,20195,20195,20195,20195,20076,20450,20446,20457,35556,191905,187174,187159,187817,187152,187152,187152,187154,20491,20491,20491,20491,20491,20491"
1372660832620000077,"159144,159144,25537,5302,5299,5299,5297,5296,1496,191175,996,996,998,999,999,999,1002,6402,1004,140424,7350,7350,1502,1502,159373,110395,193260,116576,116576,125639,25673,6,116545,116572,846,116539,84433,84433,84433,84433,116869,109544,128599,160926,850,850,4969,4969,4968,119367,119367,119367,119367,119367,119367,119367,119367,119367,119367,119367,119367,156614,156614,156614,780,780,782,782,782,782,847,847,4955,4950,97777,104110,104122,104112,104036,102455,102455,102394,102435,102437,131659,159855,161532,4026,4026,4096,4096,4096,4085,4110,120973,120973,105506,105513,105510,105510,105504,99133,105500,356,559,283,308,285,326,326,327"
1372662567620000570,"155994,155994,155994,155994,155994,72,25719,100136,100138,100138,100151,108883,1365,59391,1364,1509"
1372662642620000320,"5231,5231,51482,51480,996,5267,998,998,999,1002,159249,1005,1005,1007,1009,1009,1009,1009,6507,10423,10466,10552,10552,10552,1013,1109,1109,1109,1109,1504,34129,34169,34169,34169"
1372655852620000540,"93039,93039,93039,93041,93041,93058,5078,5074,106501,5090,1164,1210,1190,1191,125636,1202,137,137,178,178,182,182,182,33684,33682,183,183,122739,122739,122739,4290,4290,6782,6782,6782,6782,1911,1913,3867,4078,99158,99158,3925,3869,3918,3918,593,593,593,593"
1372660781620000517,"156091,7323,7323,7323,7323,100097,100097,100097,191974,152025,110071,110072,1457,1441,1441,108530,108530,108520,108516,108516,139585,139585,139585,139585,191252,97607,26703,27133,27932,27932"
1372662148620000534,"4158,108977,684,1328,1328,136566,136566,136566,1431,157116,157266,1532,1532,1532,1532,154957,1435,108520,91208,91208,91208,91208,91208,91208,91208,91208,91208,91208,91208,91208,108518,108518,108518,108518,108518,108518,110063,1456,110072,18794,18794,1313,1313,10595,10595"
1372657325620000329,"66250,66250,66250,66250,66255,65831,65831,65831,121870,65828,66256,65827,65824,65824,25687,141,141,141,141,143,37894,156199,156199,156199,736,715,163135,146750,101639,21443,108683,108683,108683,108683,108683,108683,108683,108683,21376,21369,21369"
1372659442620000665,
1372662959620000499,"175383,175383,175385,147690,4205,105654,4203,1170,1170,1170,1170,116544,116544,116544,158961,154054,6457,6446,155585,157033,6449,6438,152653,25501,34130,10492,10492,10492"
1372663271620000454,"156091,100096,100096,100096,100096,100096,100096,100096,100096,100096,100097,191975,117,121822,107215,121823,121823,121823,121823,107217,4149,4149,4149,1534,1534,1534,1534,43,4144,102513"
1372659724620000648,
1372663513620000051,"105554,105554,107445,684,1328,1328,136566,136566,136566,136566,183952,125625,125625,125625"
1372660878620000180,"26708,26708,26880,27028,26919,26379,26402,24253,24248,24243,19685,25678,27356,191998,192002,105972,105973,27167,27167,27167"
1372660168620000403,"1232,1237,158951,7040,7037,7010,25,5991,27,27,136574,136572,136572,4785,24261,78578,26339,26426,26331,26757,26881"
1372661172620000409,"159368,159368,159368,159368,159368,159368,1097,1097,1097,1097,100184,6443,10585,10585,6503,6503,6503,127396,189930,34134,10411,10430,10547,6509,6509,6509,1137,1137,159378,1298,1298,1297,33178,10291,89,89,122454,122454,4151,42,42,42,177915,108835,108835"
1372660432620000400,"10506,10506,10462,10458,10461,10460,10465,10472,6505,6505,6505,6504,6474,6474,34145,190145,190145,6481,985,987,6484,6484,193014,193014,6492,190861,191113,191113,190857,190855,190855,99060,99060,190267,190271,99889,5753,185473,185478,11724,7429,7429"
1372660227620000562,"136565,136565,136565,1323,107447,132763,4157,100080,100080,1043,679,679,10654,10651,119683,119683,119683,119683,119683,119683,119683,119683,121142,10658,10641,27120,27120,27120,27120,27120,4147,1272,1272,1272,59387,6215,176395,133196,600,189192,595"
1372659571620000651,"157177,56740,56742,102153,102157,7000,7000,7000,161830,14694,24263,24263,24263,183741,168061,1148,5293,1495,183739,5269,5199,51503,51498,184180,184180,1385,125631,135,136,125637,194151,194151,194151,194151,6829,8867,155227,147683,158526,105085,8826,8846,793,793,792,795,4201,796,796,798,798,798,798"
1372658027620000669,
1372662041620000607,"962,962,156003,23,22371,7055,108979,51524,158952,136346,1243,1243,1243,1243,1243,7123,7123,156273,1245,1149,1149,1149,156290,1491,168060,168058,13368,156311"
1372660598620000256,"121881,121881,71,72,159250,1302,159370,1296,1474,1484,162526,140424,1502,1502,159371,1202,138,125634,125634,125629,125629,51474,159510,153407,5143,1022,99398,99415,22446,101607,807,810,810,106360,99450,99455,99460,99464,99464,192726,33760,33770,33770,33770,33770,33770,33770,33770,33770,33770,33770,33794,33794,33794"
1372659472620000596,"36632,36632,175421,102162,13241,156132,156136,37898,37898,772,773,1,144,144,144,25681,156205,139,1191,125636,138,125634,6780,6780,51495,51495,51495"
1372662045620000049,
1372662088620000076,"69,69,69,69,69,73,36,36,36,25256,25256,25256,25256,183742,4143,108881,108881,108881,10618,10618,108885,108885,10609,108388,108388,108388,108388"
1372659928620000272,"10435,10435,156072,34169,1124,1124,1124,596,597,598,1357,125616,1352,1349,1349,1349,1349,149,149,149,137903,137913,137882,137832,137843,186823,120794,120806,27135,27371,96797,25691,25261,19679,185625,27991,27104,27104,27257,27446,27751,27751,27751,27751,27751,27751,27751,27603,27603,27603,27603,27603,27603,27603,27603,27603,27603,27603,27603,27603,27603"
1372664268620000517,"183952,183952,183952,125624,141731,141731,141731,141731,141731,1534,1534,1534,1534,1534,43,54757,102513,102513,102513,102513,102513,102513"
1372658347620000024,"157177,157177,56740,56742,102155,152675,161830,14694,24263,24263,168061,156289,5293,156294,5286,5269,5199,102165,1384,1384,1384,1385,125631,135,136,125638,193260,116576,25674,141,141,141,141,2,156199,156199,156199,737,726,726,99088,133449,133449,4345,136476,136476,136476,1938,1925,4083,3867,4078,99158,99158,99158,3925,3926,3870,3918,3918,593,593,593,593,36510,99809,99809,99809,99809,99809,99809,99809"
1372661016620000435,"1437,1437,1437,107456,107456,107454,1313,1534,1534,45,102,102,102,108821,100,10285,105993,12954,1474,1484,1473,1476,1476"
